,TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP,DEL
1643,39,002,2024-04-21,22,8,1,2024-04-21 22:08:00,CJOU214760220,False
1644,39,002,2024-04-22,14,2,0,2024-04-22 14:02:00,CJOU214760232,False
1645,39,002,2024-04-22,22,10,1,2024-04-22 22:10:00,CJOU214760220,False
1649,40,002,2024-04-01,9,1,0,2024-04-01 09:01:00,CJOU214760232,False
1650,40,002,2024-04-01,17,51,1,2024-04-01 17:51:00,CJOU214760220,False
1651,40,002,2024-04-02,9,4,0,2024-04-02 09:04:00,CJOU214760232,False
1652,40,002,2024-04-02,17,51,1,2024-04-02 17:51:00,CJOU214760220,False
1653,40,002,2024-04-03,9,3,0,2024-04-03 09:03:00,CJOU214760232,False
1654,40,002,2024-04-03,17,49,1,2024-04-03 17:49:00,CJOU214760220,False
1655,40,002,2024-04-04,9,3,0,2024-04-04 09:03:00,CJOU214760232,False
1656,40,002,2024-04-04,17,49,1,2024-04-04 17:49:00,CJOU214760220,False
1657,40,002,2024-04-05,9,2,0,2024-04-05 09:02:00,CJOU214760232,False
1658,40,002,2024-04-05,17,50,1,2024-04-05 17:50:00,CJOU214760220,False
1659,40,002,2024-04-06,9,3,0,2024-04-06 09:03:00,CJOU214760232,False
1660,40,002,2024-04-06,17,48,1,2024-04-06 17:48:00,CJOU214760220,False
1661,40,002,2024-04-08,9,2,0,2024-04-08 09:02:00,CJOU214760232,False
1662,40,002,2024-04-08,17,49,1,2024-04-08 17:49:00,CJOU214760220,False
1663,40,002,2024-04-10,6,0,0,2024-04-10 06:00:00,CJOU214760232,False
1664,40,002,2024-04-10,13,24,1,2024-04-10 13:24:00,CJOU214760220,False
1665,40,002,2024-04-11,9,4,0,2024-04-11 09:04:00,CJOU214760232,False
1666,40,002,2024-04-11,17,50,1,2024-04-11 17:50:00,CJOU214760220,False
1667,40,002,2024-04-12,9,1,0,2024-04-12 09:01:00,CJOU214760232,False
1668,40,002,2024-04-12,17,51,1,2024-04-12 17:51:00,CJOU214760220,False
1669,40,002,2024-04-13,9,3,0,2024-04-13 09:03:00,CJOU214760232,False
1670,40,002,2024-04-13,17,53,1,2024-04-13 17:53:00,CJOU214760220,False
1671,40,002,2024-04-15,9,5,0,2024-04-15 09:05:00,CJOU214760232,False
1672,40,002,2024-04-15,17,51,1,2024-04-15 17:51:00,CJOU214760220,False
1673,40,002,2024-04-16,9,3,0,2024-04-16 09:03:00,CJOU214760232,False
1674,40,002,2024-04-16,17,52,1,2024-04-16 17:52:00,CJOU214760220,False
1675,40,002,2024-04-17,9,2,0,2024-04-17 09:02:00,CJOU214760232,False
1676,40,002,2024-04-17,17,50,1,2024-04-17 17:50:00,CJOU214760220,False
1677,40,002,2024-04-18,9,3,0,2024-04-18 09:03:00,CJOU214760232,False
1678,40,002,2024-04-18,17,54,1,2024-04-18 17:54:00,CJOU214760220,False
1679,40,002,2024-04-19,9,3,0,2024-04-19 09:03:00,CJOU214760232,False
1680,40,002,2024-04-19,17,47,1,2024-04-19 17:47:00,CJOU214760220,False
1681,40,002,2024-04-22,9,1,0,2024-04-22 09:01:00,CJOU214760232,False
1682,40,002,2024-04-22,17,49,1,2024-04-22 17:49:00,CJOU214760220,False
1683,40,002,2024-04-23,9,0,0,2024-04-23 09:00:00,CJOU214760232,False
1684,40,002,2024-04-23,17,50,1,2024-04-23 17:50:00,CJOU214760220,False
1685,40,002,2024-04-24,9,1,0,2024-04-24 09:01:00,CJOU214760232,False
1686,40,002,2024-04-24,17,50,1,2024-04-24 17:50:00,CJOU214760220,False
1687,40,002,2024-04-25,9,4,0,2024-04-25 09:04:00,CJOU214760232,False
1688,40,002,2024-04-25,17,49,1,2024-04-25 17:49:00,CJOU214760220,False
1689,40,002,2024-04-26,9,1,0,2024-04-26 09:01:00,CJOU214760232,False
1690,40,002,2024-04-26,14,4,1,2024-04-26 14:04:00,CJOU214760220,False
1691,40,002,2024-04-27,9,1,0,2024-04-27 09:01:00,CJOU214760232,False
1692,40,002,2024-04-27,17,49,1,2024-04-27 17:49:00,CJOU214760220,False
1693,40,002,2024-04-29,8,59,0,2024-04-29 08:59:00,CJOU214760232,False
1694,40,002,2024-04-29,17,51,1,2024-04-29 17:51:00,CJOU214760220,False
1695,40,002,2024-04-30,9,3,0,2024-04-30 09:03:00,CJOU214760232,False
1696,40,002,2024-04-30,17,52,1,2024-04-30 17:52:00,CJOU214760220,False
