TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP
784,002,2024-05-12,9,5,0,2024-05-12 09:05:00,10.10.0.80
784,002,2024-05-12,18,6,1,2024-05-12 18:06:00,10.10.0.81
784,002,2024-05-13,9,5,0,2024-05-13 09:05:00,10.10.0.80
784,002,2024-05-13,18,17,1,2024-05-13 18:17:00,10.10.0.81
785,002,2024-05-01,7,35,0,2024-05-01 07:35:00,10.10.0.80
785,002,2024-05-01,16,37,1,2024-05-01 16:37:00,10.10.0.81
785,002,2024-05-03,7,9,0,2024-05-03 07:09:00,10.10.0.80
785,002,2024-05-03,16,43,1,2024-05-03 16:43:00,10.10.0.81
785,002,2024-05-04,7,15,0,2024-05-04 07:15:00,10.10.0.80
785,002,2024-05-04,16,27,1,2024-05-04 16:27:00,10.10.0.81
785,002,2024-05-05,7,4,0,2024-05-05 07:04:00,10.10.0.80
785,002,2024-05-05,16,34,1,2024-05-05 16:34:00,10.10.0.81
785,002,2024-05-06,7,6,0,2024-05-06 07:06:00,10.10.0.80
785,002,2024-05-06,16,31,1,2024-05-06 16:31:00,10.10.0.81
785,002,2024-05-07,7,15,0,2024-05-07 07:15:00,10.10.0.80
785,002,2024-05-07,16,35,1,2024-05-07 16:35:00,10.10.0.81
785,002,2024-05-08,7,25,0,2024-05-08 07:25:00,10.10.0.80
785,002,2024-05-08,16,39,1,2024-05-08 16:39:00,10.10.0.81
785,002,2024-05-09,7,12,0,2024-05-09 07:12:00,10.10.0.80
785,002,2024-05-09,16,25,1,2024-05-09 16:25:00,10.10.0.81
785,002,2024-05-10,7,18,0,2024-05-10 07:18:00,10.10.0.80
785,002,2024-05-10,16,31,1,2024-05-10 16:31:00,10.10.0.81
785,002,2024-05-11,7,26,0,2024-05-11 07:26:00,10.10.0.80
785,002,2024-05-11,16,24,1,2024-05-11 16:24:00,10.10.0.81
785,002,2024-05-13,9,5,0,2024-05-13 09:05:00,10.10.0.80
785,002,2024-05-13,18,17,1,2024-05-13 18:17:00,10.10.0.81
786,002,2024-05-01,7,4,0,2024-05-01 07:04:00,10.10.0.80
786,002,2024-05-01,16,54,1,2024-05-01 16:54:00,10.10.0.81
786,002,2024-05-02,7,13,0,2024-05-02 07:13:00,10.10.0.80
786,002,2024-05-02,17,29,1,2024-05-02 17:29:00,10.10.0.81
786,002,2024-05-03,6,59,0,2024-05-03 06:59:00,10.10.0.80
786,002,2024-05-03,17,25,1,2024-05-03 17:25:00,10.10.0.81
786,002,2024-05-06,7,0,0,2024-05-06 07:00:00,10.10.0.80
786,002,2024-05-06,18,11,1,2024-05-06 18:11:00,10.10.0.81
786,002,2024-05-07,7,3,0,2024-05-07 07:03:00,10.10.0.80
786,002,2024-05-07,16,44,1,2024-05-07 16:44:00,10.10.0.81
786,002,2024-05-08,7,8,0,2024-05-08 07:08:00,10.10.0.80
786,002,2024-05-08,17,15,1,2024-05-08 17:15:00,10.10.0.81
786,002,2024-05-09,7,3,0,2024-05-09 07:03:00,10.10.0.80
786,002,2024-05-09,16,45,1,2024-05-09 16:45:00,10.10.0.81
786,002,2024-05-10,7,12,0,2024-05-10 07:12:00,10.10.0.80
786,002,2024-05-10,17,3,1,2024-05-10 17:03:00,10.10.0.81
786,002,2024-05-11,7,5,0,2024-05-11 07:05:00,10.10.0.80
786,002,2024-05-11,16,33,1,2024-05-11 16:33:00,10.10.0.81
786,002,2024-05-13,7,7,0,2024-05-13 07:07:00,10.10.0.80
786,002,2024-05-13,17,1,1,2024-05-13 17:01:00,10.10.0.81
787,002,2024-05-01,6,51,0,2024-05-01 06:51:00,10.10.0.80
787,002,2024-05-01,17,11,1,2024-05-01 17:11:00,10.10.0.81
787,002,2024-05-02,6,55,0,2024-05-02 06:55:00,10.10.0.80
787,002,2024-05-02,17,16,1,2024-05-02 17:16:00,10.10.0.81
787,002,2024-05-03,6,53,0,2024-05-03 06:53:00,10.10.0.80
787,002,2024-05-03,17,18,1,2024-05-03 17:18:00,10.10.0.81
787,002,2024-05-04,6,45,0,2024-05-04 06:45:00,10.10.0.80
787,002,2024-05-04,17,16,1,2024-05-04 17:16:00,10.10.0.81
787,002,2024-05-05,6,51,0,2024-05-05 06:51:00,10.10.0.80
787,002,2024-05-05,16,39,1,2024-05-05 16:39:00,10.10.0.81
787,002,2024-05-06,6,43,0,2024-05-06 06:43:00,10.10.0.80
787,002,2024-05-06,17,28,1,2024-05-06 17:28:00,10.10.0.81
787,002,2024-05-07,6,54,0,2024-05-07 06:54:00,10.10.0.80
787,002,2024-05-07,17,14,1,2024-05-07 17:14:00,10.10.0.81
787,002,2024-05-08,6,45,0,2024-05-08 06:45:00,10.10.0.80
787,002,2024-05-08,17,22,1,2024-05-08 17:22:00,10.10.0.81
787,002,2024-05-09,6,42,0,2024-05-09 06:42:00,10.10.0.80
787,002,2024-05-09,17,3,1,2024-05-09 17:03:00,10.10.0.81
787,002,2024-05-10,6,40,0,2024-05-10 06:40:00,10.10.0.80
787,002,2024-05-10,17,9,1,2024-05-10 17:09:00,10.10.0.81
787,002,2024-05-11,6,57,0,2024-05-11 06:57:00,10.10.0.80
787,002,2024-05-11,16,33,1,2024-05-11 16:33:00,10.10.0.81
787,002,2024-05-12,7,16,0,2024-05-12 07:16:00,10.10.0.80
787,002,2024-05-12,17,14,1,2024-05-12 17:14:00,10.10.0.81
787,002,2024-05-13,6,48,0,2024-05-13 06:48:00,10.10.0.80
787,002,2024-05-13,17,21,1,2024-05-13 17:21:00,10.10.0.81
788,002,2024-05-01,6,51,0,2024-05-01 06:51:00,10.10.0.80
788,002,2024-05-01,16,30,1,2024-05-01 16:30:00,10.10.0.81
788,002,2024-05-02,6,48,0,2024-05-02 06:48:00,10.10.0.80
788,002,2024-05-02,16,47,1,2024-05-02 16:47:00,10.10.0.81
788,002,2024-05-03,6,50,0,2024-05-03 06:50:00,10.10.0.80
788,002,2024-05-03,16,36,1,2024-05-03 16:36:00,10.10.0.81
788,002,2024-05-04,6,35,0,2024-05-04 06:35:00,10.10.0.80
788,002,2024-05-04,16,48,1,2024-05-04 16:48:00,10.10.0.81
788,002,2024-05-06,6,51,0,2024-05-06 06:51:00,10.10.0.80
788,002,2024-05-06,17,2,1,2024-05-06 17:02:00,10.10.0.81
788,002,2024-05-07,6,47,0,2024-05-07 06:47:00,10.10.0.80
788,002,2024-05-07,16,52,1,2024-05-07 16:52:00,10.10.0.81
788,002,2024-05-08,6,44,0,2024-05-08 06:44:00,10.10.0.80
788,002,2024-05-08,16,43,1,2024-05-08 16:43:00,10.10.0.81
788,002,2024-05-09,6,49,0,2024-05-09 06:49:00,10.10.0.80
788,002,2024-05-09,16,40,1,2024-05-09 16:40:00,10.10.0.81
788,002,2024-05-10,6,48,0,2024-05-10 06:48:00,10.10.0.80
788,002,2024-05-10,16,52,1,2024-05-10 16:52:00,10.10.0.81
788,002,2024-05-11,6,44,0,2024-05-11 06:44:00,10.10.0.80
788,002,2024-05-11,16,44,1,2024-05-11 16:44:00,10.10.0.81
788,002,2024-05-13,6,50,0,2024-05-13 06:50:00,10.10.0.80
788,002,2024-05-13,16,51,1,2024-05-13 16:51:00,10.10.0.81
790,002,2024-05-01,12,48,0,2024-05-01 12:48:00,10.10.0.80
790,002,2024-05-01,23,7,1,2024-05-01 23:07:00,10.10.0.81
790,002,2024-05-03,12,48,0,2024-05-03 12:48:00,10.10.0.80
790,002,2024-05-03,22,40,1,2024-05-03 22:40:00,10.10.0.81
790,002,2024-05-04,12,16,0,2024-05-04 12:16:00,10.10.0.80
790,002,2024-05-04,22,44,1,2024-05-04 22:44:00,10.10.0.81
790,002,2024-05-05,21,19,0,2024-05-05 21:19:00,10.10.0.80
790,002,2024-05-06,7,31,1,2024-05-06 07:31:00,10.10.0.81
790,002,2024-05-06,21,34,0,2024-05-06 21:34:00,10.10.0.80
790,002,2024-05-07,7,27,1,2024-05-07 07:27:00,10.10.0.81
790,002,2024-05-07,21,48,0,2024-05-07 21:48:00,10.10.0.80
790,002,2024-05-08,7,44,1,2024-05-08 07:44:00,10.10.0.81
790,002,2024-05-09,11,52,0,2024-05-09 11:52:00,10.10.0.80
790,002,2024-05-09,22,48,1,2024-05-09 22:48:00,10.10.0.81
790,002,2024-05-10,12,51,0,2024-05-10 12:51:00,10.10.0.80
790,002,2024-05-10,22,26,1,2024-05-10 22:26:00,10.10.0.81
790,002,2024-05-11,13,8,0,2024-05-11 13:08:00,10.10.0.80
790,002,2024-05-11,22,52,1,2024-05-11 22:52:00,10.10.0.81
790,002,2024-05-12,12,55,0,2024-05-12 12:55:00,10.10.0.80
790,002,2024-05-12,22,45,1,2024-05-12 22:45:00,10.10.0.81
790,002,2024-05-13,12,34,0,2024-05-13 12:34:00,10.10.0.80
791,002,2024-05-01,0,12,1,2024-05-01 00:12:00,10.10.0.81
791,002,2024-05-02,13,11,0,2024-05-02 13:11:00,10.10.0.80
791,002,2024-05-02,23,53,1,2024-05-02 23:53:00,10.10.0.81
791,002,2024-05-03,13,8,0,2024-05-03 13:08:00,10.10.0.80
791,002,2024-05-04,0,1,1,2024-05-04 00:01:00,10.10.0.81
791,002,2024-05-04,13,4,0,2024-05-04 13:04:00,10.10.0.80
791,002,2024-05-05,0,35,1,2024-05-05 00:35:00,10.10.0.81
791,002,2024-05-05,13,3,0,2024-05-05 13:03:00,10.10.0.80
791,002,2024-05-05,23,55,1,2024-05-05 23:55:00,10.10.0.81
791,002,2024-05-07,13,9,0,2024-05-07 13:09:00,10.10.0.80
791,002,2024-05-08,0,37,1,2024-05-08 00:37:00,10.10.0.81
791,002,2024-05-08,13,10,0,2024-05-08 13:10:00,10.10.0.80
791,002,2024-05-09,0,26,1,2024-05-09 00:26:00,10.10.0.81
791,002,2024-05-09,13,1,0,2024-05-09 13:01:00,10.10.0.80
791,002,2024-05-09,23,58,1,2024-05-09 23:58:00,10.10.0.81
791,002,2024-05-10,13,7,0,2024-05-10 13:07:00,10.10.0.80
791,002,2024-05-11,0,29,1,2024-05-11 00:29:00,10.10.0.81
791,002,2024-05-11,13,17,0,2024-05-11 13:17:00,10.10.0.80
791,002,2024-05-12,0,9,1,2024-05-12 00:09:00,10.10.0.81
791,002,2024-05-12,13,18,0,2024-05-12 13:18:00,10.10.0.80
791,002,2024-05-13,0,21,1,2024-05-13 00:21:00,10.10.0.81
791,002,2024-05-13,13,3,0,2024-05-13 13:03:00,10.10.0.80
792,002,2024-05-01,9,32,0,2024-05-01 09:32:00,10.10.0.80
792,002,2024-05-01,11,50,1,2024-05-01 11:50:00,10.10.0.81
792,002,2024-05-03,7,24,0,2024-05-03 07:24:00,10.10.0.80
792,002,2024-05-03,22,8,1,2024-05-03 22:08:00,10.10.0.81
792,002,2024-05-04,8,53,0,2024-05-04 08:53:00,10.10.0.80
792,002,2024-05-04,18,24,1,2024-05-04 18:24:00,10.10.0.81
792,002,2024-05-05,11,53,0,2024-05-05 11:53:00,10.10.0.80
792,002,2024-05-05,22,53,1,2024-05-05 22:53:00,10.10.0.81
792,002,2024-05-06,7,25,0,2024-05-06 07:25:00,10.10.0.80
792,002,2024-05-06,22,32,1,2024-05-06 22:32:00,10.10.0.81
792,002,2024-05-07,7,41,0,2024-05-07 07:41:00,10.10.0.80
792,002,2024-05-07,19,50,1,2024-05-07 19:50:00,10.10.0.81
792,002,2024-05-08,8,30,0,2024-05-08 08:30:00,10.10.0.80
792,002,2024-05-08,20,53,1,2024-05-08 20:53:00,10.10.0.81
792,002,2024-05-09,8,57,0,2024-05-09 08:57:00,10.10.0.80
792,002,2024-05-09,18,11,1,2024-05-09 18:11:00,10.10.0.81
792,002,2024-05-10,8,8,0,2024-05-10 08:08:00,10.10.0.80
792,002,2024-05-10,20,5,1,2024-05-10 20:05:00,10.10.0.81
792,002,2024-05-12,7,40,0,2024-05-12 07:40:00,10.10.0.80
792,002,2024-05-12,16,3,1,2024-05-12 16:03:00,10.10.0.81
792,002,2024-05-13,8,12,0,2024-05-13 08:12:00,10.10.0.80
792,002,2024-05-13,18,18,1,2024-05-13 18:18:00,10.10.0.81
793,002,2024-05-01,7,24,0,2024-05-01 07:24:00,10.10.0.80
793,002,2024-05-01,18,49,1,2024-05-01 18:49:00,10.10.0.81
793,002,2024-05-02,7,32,0,2024-05-02 07:32:00,10.10.0.80
793,002,2024-05-02,14,17,1,2024-05-02 14:17:00,10.10.0.81
793,002,2024-05-02,19,6,0,2024-05-02 19:06:00,10.10.0.80
793,002,2024-05-03,7,9,0,2024-05-03 07:09:00,10.10.0.80
793,002,2024-05-03,13,37,1,2024-05-03 13:37:00,10.10.0.81
793,002,2024-05-03,19,23,0,2024-05-03 19:23:00,10.10.0.80
793,002,2024-05-03,23,5,1,2024-05-03 23:05:00,10.10.0.81
793,002,2024-05-04,7,9,0,2024-05-04 07:09:00,10.10.0.80
793,002,2024-05-04,13,22,1,2024-05-04 13:22:00,10.10.0.81
793,002,2024-05-04,19,20,0,2024-05-04 19:20:00,10.10.0.80
793,002,2024-05-04,23,19,1,2024-05-04 23:19:00,10.10.0.81
793,002,2024-05-05,7,8,0,2024-05-05 07:08:00,10.10.0.80
793,002,2024-05-05,15,18,1,2024-05-05 15:18:00,10.10.0.81
793,002,2024-05-06,7,4,0,2024-05-06 07:04:00,10.10.0.80
793,002,2024-05-06,13,46,1,2024-05-06 13:46:00,10.10.0.81
793,002,2024-05-06,19,25,0,2024-05-06 19:25:00,10.10.0.80
793,002,2024-05-06,22,13,1,2024-05-06 22:13:00,10.10.0.81
793,002,2024-05-07,7,9,0,2024-05-07 07:09:00,10.10.0.80
793,002,2024-05-07,13,51,1,2024-05-07 13:51:00,10.10.0.81
793,002,2024-05-07,19,1,0,2024-05-07 19:01:00,10.10.0.80
793,002,2024-05-07,23,18,1,2024-05-07 23:18:00,10.10.0.81
793,002,2024-05-08,7,4,0,2024-05-08 07:04:00,10.10.0.80
793,002,2024-05-08,13,32,1,2024-05-08 13:32:00,10.10.0.81
793,002,2024-05-08,18,59,0,2024-05-08 18:59:00,10.10.0.80
793,002,2024-05-08,23,19,1,2024-05-08 23:19:00,10.10.0.81
793,002,2024-05-09,7,11,0,2024-05-09 07:11:00,10.10.0.80
793,002,2024-05-09,13,35,1,2024-05-09 13:35:00,10.10.0.81
793,002,2024-05-09,18,57,0,2024-05-09 18:57:00,10.10.0.80
793,002,2024-05-09,23,12,1,2024-05-09 23:12:00,10.10.0.81
793,002,2024-05-11,7,5,0,2024-05-11 07:05:00,10.10.0.80
793,002,2024-05-11,13,50,1,2024-05-11 13:50:00,10.10.0.81
793,002,2024-05-11,19,6,0,2024-05-11 19:06:00,10.10.0.80
793,002,2024-05-11,23,5,1,2024-05-11 23:05:00,10.10.0.81
793,002,2024-05-12,7,18,0,2024-05-12 07:18:00,10.10.0.80
793,002,2024-05-12,16,15,1,2024-05-12 16:15:00,10.10.0.81
793,002,2024-05-13,13,3,0,2024-05-13 13:03:00,10.10.0.80
793,002,2024-05-13,22,54,1,2024-05-13 22:54:00,10.10.0.81
794,002,2024-05-01,10,28,0,2024-05-01 10:28:00,10.10.0.80
794,002,2024-05-01,15,4,1,2024-05-01 15:04:00,10.10.0.81
794,002,2024-05-01,19,29,0,2024-05-01 19:29:00,10.10.0.80
794,002,2024-05-01,23,15,1,2024-05-01 23:15:00,10.10.0.81
794,002,2024-05-03,10,31,0,2024-05-03 10:31:00,10.10.0.80
794,002,2024-05-03,14,58,1,2024-05-03 14:58:00,10.10.0.81
794,002,2024-05-03,19,5,0,2024-05-03 19:05:00,10.10.0.80
794,002,2024-05-03,22,51,1,2024-05-03 22:51:00,10.10.0.81
794,002,2024-05-04,10,33,0,2024-05-04 10:33:00,10.10.0.80
794,002,2024-05-04,15,47,1,2024-05-04 15:47:00,10.10.0.81
794,002,2024-05-04,19,29,0,2024-05-04 19:29:00,10.10.0.80
794,002,2024-05-04,22,44,0,2024-05-04 22:44:00,10.10.0.80
794,002,2024-05-04,22,44,1,2024-05-04 22:44:00,10.10.0.81
794,002,2024-05-05,10,29,0,2024-05-05 10:29:00,10.10.0.80
794,002,2024-05-05,14,59,1,2024-05-05 14:59:00,10.10.0.81
794,002,2024-05-05,19,36,0,2024-05-05 19:36:00,10.10.0.80
794,002,2024-05-05,22,43,1,2024-05-05 22:43:00,10.10.0.81
794,002,2024-05-06,10,31,0,2024-05-06 10:31:00,10.10.0.80
794,002,2024-05-06,15,4,1,2024-05-06 15:04:00,10.10.0.81
794,002,2024-05-06,19,32,0,2024-05-06 19:32:00,10.10.0.80
794,002,2024-05-06,22,44,1,2024-05-06 22:44:00,10.10.0.81
794,002,2024-05-07,10,36,0,2024-05-07 10:36:00,10.10.0.80
794,002,2024-05-07,14,55,1,2024-05-07 14:55:00,10.10.0.81
794,002,2024-05-07,19,35,0,2024-05-07 19:35:00,10.10.0.80
794,002,2024-05-07,22,47,1,2024-05-07 22:47:00,10.10.0.81
794,002,2024-05-08,11,2,0,2024-05-08 11:02:00,10.10.0.80
794,002,2024-05-08,15,0,1,2024-05-08 15:00:00,10.10.0.81
794,002,2024-05-08,19,31,0,2024-05-08 19:31:00,10.10.0.80
794,002,2024-05-08,22,42,1,2024-05-08 22:42:00,10.10.0.81
794,002,2024-05-09,10,35,0,2024-05-09 10:35:00,10.10.0.80
794,002,2024-05-09,15,0,1,2024-05-09 15:00:00,10.10.0.81
794,002,2024-05-09,19,30,0,2024-05-09 19:30:00,10.10.0.80
794,002,2024-05-09,22,47,1,2024-05-09 22:47:00,10.10.0.81
794,002,2024-05-10,10,31,0,2024-05-10 10:31:00,10.10.0.80
794,002,2024-05-10,15,1,1,2024-05-10 15:01:00,10.10.0.81
794,002,2024-05-10,19,30,0,2024-05-10 19:30:00,10.10.0.80
794,002,2024-05-10,22,48,1,2024-05-10 22:48:00,10.10.0.81
794,002,2024-05-11,10,34,0,2024-05-11 10:34:00,10.10.0.80
794,002,2024-05-11,15,4,1,2024-05-11 15:04:00,10.10.0.81
794,002,2024-05-11,19,32,0,2024-05-11 19:32:00,10.10.0.80
794,002,2024-05-11,22,44,1,2024-05-11 22:44:00,10.10.0.81
794,002,2024-05-12,10,33,0,2024-05-12 10:33:00,10.10.0.80
794,002,2024-05-12,14,59,1,2024-05-12 14:59:00,10.10.0.81
794,002,2024-05-12,19,33,0,2024-05-12 19:33:00,10.10.0.80
794,002,2024-05-12,22,41,1,2024-05-12 22:41:00,10.10.0.81
794,002,2024-05-13,10,37,0,2024-05-13 10:37:00,10.10.0.80
794,002,2024-05-13,15,6,1,2024-05-13 15:06:00,10.10.0.81
794,002,2024-05-13,19,35,0,2024-05-13 19:35:00,10.10.0.80
794,002,2024-05-13,22,58,1,2024-05-13 22:58:00,10.10.0.81
796,002,2024-05-01,8,40,0,2024-05-01 08:40:00,10.10.0.80
796,002,2024-05-01,18,49,1,2024-05-01 18:49:00,10.10.0.81
796,002,2024-05-02,8,4,0,2024-05-02 08:04:00,10.10.0.80
796,002,2024-05-02,19,48,1,2024-05-02 19:48:00,10.10.0.81
796,002,2024-05-03,7,24,0,2024-05-03 07:24:00,10.10.0.80
796,002,2024-05-03,22,8,1,2024-05-03 22:08:00,10.10.0.81
796,002,2024-05-04,8,53,0,2024-05-04 08:53:00,10.10.0.80
796,002,2024-05-04,18,24,1,2024-05-04 18:24:00,10.10.0.81
796,002,2024-05-05,7,25,0,2024-05-05 07:25:00,10.10.0.80
796,002,2024-05-05,15,18,1,2024-05-05 15:18:00,10.10.0.81
796,002,2024-05-06,7,5,0,2024-05-06 07:05:00,10.10.0.80
796,002,2024-05-06,13,46,1,2024-05-06 13:46:00,10.10.0.81
796,002,2024-05-06,19,25,0,2024-05-06 19:25:00,10.10.0.80
796,002,2024-05-06,22,32,1,2024-05-06 22:32:00,10.10.0.81
796,002,2024-05-07,7,41,0,2024-05-07 07:41:00,10.10.0.80
796,002,2024-05-07,19,53,1,2024-05-07 19:53:00,10.10.0.81
796,002,2024-05-08,8,5,0,2024-05-08 08:05:00,10.10.0.80
796,002,2024-05-08,20,53,1,2024-05-08 20:53:00,10.10.0.81
796,002,2024-05-09,7,59,0,2024-05-09 07:59:00,10.10.0.80
796,002,2024-05-09,18,11,1,2024-05-09 18:11:00,10.10.0.81
796,002,2024-05-10,7,56,0,2024-05-10 07:56:00,10.10.0.80
796,002,2024-05-10,19,48,1,2024-05-10 19:48:00,10.10.0.81
796,002,2024-05-11,8,6,0,2024-05-11 08:06:00,10.10.0.80
796,002,2024-05-11,17,21,1,2024-05-11 17:21:00,10.10.0.81
796,002,2024-05-13,8,12,0,2024-05-13 08:12:00,10.10.0.80
796,002,2024-05-13,20,35,1,2024-05-13 20:35:00,10.10.0.81
797,002,2024-05-01,7,44,0,2024-05-01 07:44:00,10.10.0.80
797,002,2024-05-01,13,50,1,2024-05-01 13:50:00,10.10.0.81
797,002,2024-05-01,19,36,0,2024-05-01 19:36:00,10.10.0.80
797,002,2024-05-01,23,30,1,2024-05-01 23:30:00,10.10.0.81
797,002,2024-05-02,7,37,0,2024-05-02 07:37:00,10.10.0.80
797,002,2024-05-02,13,49,1,2024-05-02 13:49:00,10.10.0.81
797,002,2024-05-02,19,28,0,2024-05-02 19:28:00,10.10.0.80
797,002,2024-05-02,23,21,1,2024-05-02 23:21:00,10.10.0.81
797,002,2024-05-03,7,39,0,2024-05-03 07:39:00,10.10.0.80
797,002,2024-05-03,13,47,1,2024-05-03 13:47:00,10.10.0.81
797,002,2024-05-03,19,31,0,2024-05-03 19:31:00,10.10.0.80
797,002,2024-05-03,22,51,1,2024-05-03 22:51:00,10.10.0.81
797,002,2024-05-04,7,31,0,2024-05-04 07:31:00,10.10.0.80
797,002,2024-05-04,13,27,1,2024-05-04 13:27:00,10.10.0.81
797,002,2024-05-04,19,31,0,2024-05-04 19:31:00,10.10.0.80
797,002,2024-05-04,21,15,1,2024-05-04 21:15:00,10.10.0.81
797,002,2024-05-05,7,25,0,2024-05-05 07:25:00,10.10.0.80
797,002,2024-05-05,13,40,1,2024-05-05 13:40:00,10.10.0.81
797,002,2024-05-05,19,40,0,2024-05-05 19:40:00,10.10.0.80
797,002,2024-05-05,23,55,1,2024-05-05 23:55:00,10.10.0.81
797,002,2024-05-06,7,25,0,2024-05-06 07:25:00,10.10.0.80
797,002,2024-05-06,13,23,1,2024-05-06 13:23:00,10.10.0.81
797,002,2024-05-06,19,35,0,2024-05-06 19:35:00,10.10.0.80
797,002,2024-05-06,19,35,1,2024-05-06 19:35:00,10.10.0.81
797,002,2024-05-06,23,31,1,2024-05-06 23:31:00,10.10.0.81
797,002,2024-05-07,7,39,0,2024-05-07 07:39:00,10.10.0.80
797,002,2024-05-07,13,43,1,2024-05-07 13:43:00,10.10.0.81
797,002,2024-05-07,19,33,0,2024-05-07 19:33:00,10.10.0.80
797,002,2024-05-07,22,35,1,2024-05-07 22:35:00,10.10.0.81
797,002,2024-05-08,8,5,0,2024-05-08 08:05:00,10.10.0.80
797,002,2024-05-08,13,35,1,2024-05-08 13:35:00,10.10.0.81
797,002,2024-05-08,19,33,0,2024-05-08 19:33:00,10.10.0.80
797,002,2024-05-09,0,3,1,2024-05-09 00:03:00,10.10.0.81
797,002,2024-05-09,7,46,0,2024-05-09 07:46:00,10.10.0.80
797,002,2024-05-09,13,41,1,2024-05-09 13:41:00,10.10.0.81
797,002,2024-05-09,19,31,0,2024-05-09 19:31:00,10.10.0.80
797,002,2024-05-09,23,16,1,2024-05-09 23:16:00,10.10.0.81
797,002,2024-05-10,7,55,0,2024-05-10 07:55:00,10.10.0.80
797,002,2024-05-10,13,32,0,2024-05-10 13:32:00,10.10.0.80
797,002,2024-05-10,19,47,0,2024-05-10 19:47:00,10.10.0.80
797,002,2024-05-10,23,24,1,2024-05-10 23:24:00,10.10.0.81
797,002,2024-05-11,7,32,0,2024-05-11 07:32:00,10.10.0.80
797,002,2024-05-11,13,50,1,2024-05-11 13:50:00,10.10.0.81
797,002,2024-05-11,19,23,0,2024-05-11 19:23:00,10.10.0.80
797,002,2024-05-11,23,11,1,2024-05-11 23:11:00,10.10.0.81
797,002,2024-05-12,7,46,0,2024-05-12 07:46:00,10.10.0.80
797,002,2024-05-12,13,50,0,2024-05-12 13:50:00,10.10.0.80
797,002,2024-05-12,13,51,1,2024-05-12 13:51:00,10.10.0.81
797,002,2024-05-12,19,30,0,2024-05-12 19:30:00,10.10.0.80
797,002,2024-05-12,23,54,1,2024-05-12 23:54:00,10.10.0.81
798,002,2024-05-01,8,16,1,2024-05-01 08:16:00,10.10.0.81
798,002,2024-05-01,22,7,0,2024-05-01 22:07:00,10.10.0.80
798,002,2024-05-02,8,21,1,2024-05-02 08:21:00,10.10.0.81
798,002,2024-05-02,22,24,0,2024-05-02 22:24:00,10.10.0.80
798,002,2024-05-03,8,21,1,2024-05-03 08:21:00,10.10.0.81
798,002,2024-05-03,22,13,0,2024-05-03 22:13:00,10.10.0.80
798,002,2024-05-04,8,47,1,2024-05-04 08:47:00,10.10.0.81
798,002,2024-05-04,22,13,0,2024-05-04 22:13:00,10.10.0.80
798,002,2024-05-05,9,27,1,2024-05-05 09:27:00,10.10.0.81
798,002,2024-05-05,22,16,0,2024-05-05 22:16:00,10.10.0.80
798,002,2024-05-06,8,16,1,2024-05-06 08:16:00,10.10.0.81
798,002,2024-05-06,22,18,0,2024-05-06 22:18:00,10.10.0.80
798,002,2024-05-07,8,31,1,2024-05-07 08:31:00,10.10.0.81
798,002,2024-05-07,22,25,0,2024-05-07 22:25:00,10.10.0.80
798,002,2024-05-08,8,45,1,2024-05-08 08:45:00,10.10.0.81
798,002,2024-05-08,22,13,0,2024-05-08 22:13:00,10.10.0.80
798,002,2024-05-09,10,9,1,2024-05-09 10:09:00,10.10.0.81
798,002,2024-05-09,22,37,0,2024-05-09 22:37:00,10.10.0.80
798,002,2024-05-10,10,35,1,2024-05-10 10:35:00,10.10.0.81
798,002,2024-05-10,22,31,0,2024-05-10 22:31:00,10.10.0.80
798,002,2024-05-11,10,22,1,2024-05-11 10:22:00,10.10.0.81
798,002,2024-05-11,22,45,0,2024-05-11 22:45:00,10.10.0.80
798,002,2024-05-12,10,52,1,2024-05-12 10:52:00,10.10.0.81
798,002,2024-05-12,22,46,0,2024-05-12 22:46:00,10.10.0.80
798,002,2024-05-13,8,36,1,2024-05-13 08:36:00,10.10.0.81
799,002,2024-05-01,13,16,0,2024-05-01 13:16:00,10.10.0.80
799,002,2024-05-01,23,0,1,2024-05-01 23:00:00,10.10.0.81
799,002,2024-05-02,12,57,0,2024-05-02 12:57:00,10.10.0.80
799,002,2024-05-02,13,52,1,2024-05-02 13:52:00,10.10.0.81
799,002,2024-05-03,12,17,0,2024-05-03 12:17:00,10.10.0.80
799,002,2024-05-03,22,39,1,2024-05-03 22:39:00,10.10.0.81
799,002,2024-05-04,12,42,0,2024-05-04 12:42:00,10.10.0.80
799,002,2024-05-04,22,33,1,2024-05-04 22:33:00,10.10.0.81
799,002,2024-05-05,12,55,0,2024-05-05 12:55:00,10.10.0.80
799,002,2024-05-05,22,27,1,2024-05-05 22:27:00,10.10.0.81
799,002,2024-05-06,12,40,0,2024-05-06 12:40:00,10.10.0.80
799,002,2024-05-06,22,19,1,2024-05-06 22:19:00,10.10.0.81
799,002,2024-05-07,13,2,0,2024-05-07 13:02:00,10.10.0.80
799,002,2024-05-07,22,31,1,2024-05-07 22:31:00,10.10.0.81
799,002,2024-05-08,12,54,0,2024-05-08 12:54:00,10.10.0.80
799,002,2024-05-08,22,51,1,2024-05-08 22:51:00,10.10.0.81
799,002,2024-05-09,13,4,0,2024-05-09 13:04:00,10.10.0.80
799,002,2024-05-09,22,37,1,2024-05-09 22:37:00,10.10.0.81
799,002,2024-05-10,12,57,0,2024-05-10 12:57:00,10.10.0.80
