TOKEN,PDATE,INTIME1,OUTTIME1,INTIME2,OUTTIME2,INTIME3,OUTTIME3,INTIME4,OUTTIME4,INTIME,OUTTIME,TOTALTIME,REMARKS,MODE,PUNCH_STATUS,OT,SHIFT_STATUS,SHIFT_ST,SHIFT_ED,WORKHRS
10003,2025-10-03,2025-10-03 13:50,2025-10-03 21:00,,,,,,,2025-10-03 13:50,2025-10-03 21:00,07:10,,1.0,HD,00:00,1S,2025-10-03 06:00:00,2025-10-03 14:30:00,8.3
10003,2025-10-04,2025-10-04 13:50,2025-10-04 21:00,,,,,,,2025-10-04 13:50,2025-10-04 21:00,07:10,,1.0,HD,00:00,1S,2025-10-04 06:00:00,2025-10-04 14:30:00,8.3
10003,2025-10-04,2025-10-04 13:50,2025-10-04 21:00,,,,,,,2025-10-04 13:50,2025-10-04 21:00,07:10,,1.0,HD,00:00,1S,2025-10-04 06:00:00,2025-10-04 14:30:00,8.3
10003,2025-10-05,2025-10-05 20:50,2025-10-06 07:07,,,,,,,2025-10-05 20:50,2025-10-06 07:07,10:17,,1.0,PR,02:17,1S,2025-10-05 06:00:00,2025-10-05 14:30:00,8.3
10003,2025-10-05,2025-10-05 20:50,2025-10-06 07:07,,,,,,,2025-10-05 20:50,2025-10-06 07:07,10:17,,1.0,PR,02:17,1S,2025-10-05 06:00:00,2025-10-05 14:30:00,8.3
10003,2025-10-06,2025-10-06 20:51,2025-10-07 07:00,,,,,,,2025-10-06 20:51,2025-10-07 07:00,10:09,,1.0,PR,02:09,1S,2025-10-06 06:00:00,2025-10-06 14:30:00,8.3
10003,2025-10-06,2025-10-06 20:51,2025-10-07 07:00,,,,,,,2025-10-06 20:51,2025-10-07 07:00,10:09,,1.0,PR,02:09,1S,2025-10-06 06:00:00,2025-10-06 14:30:00,8.3
10003,2025-10-07,2025-10-07 20:50,2025-10-08 07:06,,,,,,,2025-10-07 20:50,2025-10-08 07:06,10:16,,1.0,PR,02:16,1S,2025-10-07 06:00:00,2025-10-07 14:30:00,8.3
10003,2025-10-07,2025-10-07 20:50,2025-10-08 07:06,,,,,,,2025-10-07 20:50,2025-10-08 07:06,10:16,,1.0,PR,02:16,1S,2025-10-07 06:00:00,2025-10-07 14:30:00,8.3
10003,2025-10-08,2025-10-08 20:50,2025-10-09 07:10,,,,,,,2025-10-08 20:50,2025-10-09 07:10,10:20,,1.0,PR,02:20,1S,2025-10-08 06:00:00,2025-10-08 14:30:00,8.3
10003,2025-10-08,2025-10-08 20:50,2025-10-09 07:10,,,,,,,2025-10-08 20:50,2025-10-09 07:10,10:20,,1.0,PR,02:20,1S,2025-10-08 06:00:00,2025-10-08 14:30:00,8.3
10003,2025-10-09,2025-10-09 20:50,2025-10-10 07:06,,,,,,,2025-10-09 20:50,2025-10-10 07:06,10:16,,1.0,PR,02:16,1S,2025-10-09 06:00:00,2025-10-09 14:30:00,8.3
10003,2025-10-09,2025-10-09 20:50,2025-10-10 07:06,,,,,,,2025-10-09 20:50,2025-10-10 07:06,10:16,,1.0,PR,02:16,1S,2025-10-09 06:00:00,2025-10-09 14:30:00,8.3
10003,2025-10-10,2025-10-10 20:50,2025-10-11 07:19,,,,,,,2025-10-10 20:50,2025-10-11 07:19,10:29,,1.0,PR,02:29,1S,2025-10-10 06:00:00,2025-10-10 14:30:00,8.3
10003,2025-10-10,2025-10-10 20:50,2025-10-11 07:19,,,,,,,2025-10-10 20:50,2025-10-11 07:19,10:29,,1.0,PR,02:29,1S,2025-10-10 06:00:00,2025-10-10 14:30:00,8.3
10003,2025-10-11,2025-10-11 20:50,2025-10-12 06:50,,,,,,,2025-10-11 20:50,2025-10-12 06:50,10:00,,1.0,PR,02:00,1S,2025-10-11 06:00:00,2025-10-11 14:30:00,8.3
10003,2025-10-11,2025-10-11 20:50,2025-10-12 06:50,,,,,,,2025-10-11 20:50,2025-10-12 06:50,10:00,,1.0,PR,02:00,1S,2025-10-11 06:00:00,2025-10-11 14:30:00,8.3
10003,2025-10-12,2025-10-12 06:51,2025-10-12 14:01,,,,,,,2025-10-12 06:51,2025-10-12 14:01,07:10,,1.0,HD,00:00,1S,2025-10-12 06:00:00,2025-10-12 14:30:00,8.3
10003,2025-10-12,2025-10-12 06:51,2025-10-12 14:01,,,,,,,2025-10-12 06:51,2025-10-12 14:01,07:10,,1.0,HD,00:00,1S,2025-10-12 06:00:00,2025-10-12 14:30:00,8.3
10003,2025-10-13,2025-10-13 13:50,2025-10-13 21:00,,,,,,,2025-10-13 13:50,2025-10-13 21:00,07:10,,1.0,HD,00:00,1S,2025-10-13 06:00:00,2025-10-13 14:30:00,8.3
10003,2025-10-13,2025-10-13 13:50,2025-10-13 21:00,,,,,,,2025-10-13 13:50,2025-10-13 21:00,07:10,,1.0,HD,00:00,1S,2025-10-13 06:00:00,2025-10-13 14:30:00,8.3
10003,2025-10-14,2025-10-14 13:50,2025-10-14 21:00,,,,,,,2025-10-14 13:50,2025-10-14 21:00,07:10,,1.0,HD,00:00,1S,2025-10-14 06:00:00,2025-10-14 14:30:00,8.3
10003,2025-10-14,2025-10-14 13:50,2025-10-14 21:00,,,,,,,2025-10-14 13:50,2025-10-14 21:00,07:10,,1.0,HD,00:00,1S,2025-10-14 06:00:00,2025-10-14 14:30:00,8.3
10003,2025-10-15,2025-10-15 13:50,2025-10-15 21:00,,,,,,,2025-10-15 13:50,2025-10-15 21:00,07:10,,1.0,HD,00:00,1S,2025-10-15 06:00:00,2025-10-15 14:30:00,8.3
10003,2025-10-15,2025-10-15 13:50,2025-10-15 21:00,,,,,,,2025-10-15 13:50,2025-10-15 21:00,07:10,,1.0,HD,00:00,1S,2025-10-15 06:00:00,2025-10-15 14:30:00,8.3
10003,2025-10-16,2025-10-16 13:50,2025-10-16 21:00,,,,,,,2025-10-16 13:50,2025-10-16 21:00,07:10,,1.0,HD,00:00,1S,2025-10-16 06:00:00,2025-10-16 14:30:00,8.3
10003,2025-10-16,2025-10-16 13:50,2025-10-16 21:00,,,,,,,2025-10-16 13:50,2025-10-16 21:00,07:10,,1.0,HD,00:00,1S,2025-10-16 06:00:00,2025-10-16 14:30:00,8.3
10003,2025-10-17,2025-10-17 13:50,2025-10-17 21:00,,,,,,,2025-10-17 13:50,2025-10-17 21:00,07:10,,1.0,HD,00:00,1S,2025-10-17 06:00:00,2025-10-17 14:30:00,8.3
10003,2025-10-17,2025-10-17 13:50,2025-10-17 21:00,,,,,,,2025-10-17 13:50,2025-10-17 21:00,07:10,,1.0,HD,00:00,1S,2025-10-17 06:00:00,2025-10-17 14:30:00,8.3
10003,2025-10-18,2025-10-18 13:50,2025-10-18 21:00,,,,,,,2025-10-18 13:50,2025-10-18 21:00,07:10,,1.0,HD,00:00,1S,2025-10-18 06:00:00,2025-10-18 14:30:00,8.3
10003,2025-10-18,2025-10-18 13:50,2025-10-18 21:00,,,,,,,2025-10-18 13:50,2025-10-18 21:00,07:10,,1.0,HD,00:00,1S,2025-10-18 06:00:00,2025-10-18 14:30:00,8.3
10003,2025-10-19,2025-10-19 20:19,2025-10-20 07:04,,,,,,,2025-10-19 20:19,2025-10-20 07:04,10:45,,1.0,PR,02:45,1S,2025-10-19 06:00:00,2025-10-19 14:30:00,8.3
10003,2025-10-19,2025-10-19 20:19,2025-10-20 07:04,,,,,,,2025-10-19 20:19,2025-10-20 07:04,10:45,,1.0,PR,02:45,1S,2025-10-19 06:00:00,2025-10-19 14:30:00,8.3
10003,2025-10-20,2025-10-20 20:50,2025-10-21 07:11,,,,,,,2025-10-20 20:50,2025-10-21 07:11,10:21,,1.0,PR,02:21,1S,2025-10-20 06:00:00,2025-10-20 14:30:00,8.3
10003,2025-10-20,2025-10-20 20:50,2025-10-21 07:11,,,,,,,2025-10-20 20:50,2025-10-21 07:11,10:21,,1.0,PR,02:21,1S,2025-10-20 06:00:00,2025-10-20 14:30:00,8.3
10003,2025-10-21,2025-10-21 20:50,2025-10-22 07:08,,,,,,,2025-10-21 20:50,2025-10-22 07:08,10:18,,1.0,PR,02:18,1S,2025-10-21 06:00:00,2025-10-21 14:30:00,8.3
10003,2025-10-21,2025-10-21 20:50,2025-10-22 07:08,,,,,,,2025-10-21 20:50,2025-10-22 07:08,10:18,,1.0,PR,02:18,1S,2025-10-21 06:00:00,2025-10-21 14:30:00,8.3
10003,2025-10-22,2025-10-22 20:50,2025-10-23 07:04,,,,,,,2025-10-22 20:50,2025-10-23 07:04,10:14,,1.0,PR,02:14,1S,2025-10-22 06:00:00,2025-10-22 14:30:00,8.3
10003,2025-10-22,2025-10-22 20:50,2025-10-23 07:04,,,,,,,2025-10-22 20:50,2025-10-23 07:04,10:14,,1.0,PR,02:14,1S,2025-10-22 06:00:00,2025-10-22 14:30:00,8.3
10003,2025-10-23,2025-10-23 17:50,2025-10-24 07:08,,,,,,,2025-10-23 17:50,2025-10-24 07:08,13:18,,1.0,PR,05:18,1S,2025-10-23 06:00:00,2025-10-23 14:30:00,8.3
10003,2025-10-23,2025-10-23 17:50,2025-10-24 07:08,,,,,,,2025-10-23 17:50,2025-10-24 07:08,13:18,,1.0,PR,05:18,1S,2025-10-23 06:00:00,2025-10-23 14:30:00,8.3
10003,2025-10-24,2025-10-24 20:50,2025-10-25 07:18,,,,,,,2025-10-24 20:50,2025-10-25 07:18,10:28,,1.0,PR,02:28,1S,2025-10-24 06:00:00,2025-10-24 14:30:00,8.3
10003,2025-10-24,2025-10-24 20:50,2025-10-25 07:18,,,,,,,2025-10-24 20:50,2025-10-25 07:18,10:28,,1.0,PR,02:28,1S,2025-10-24 06:00:00,2025-10-24 14:30:00,8.3
10003,2025-10-25,2025-10-25 20:50,2025-10-26 06:50,,,,,,,2025-10-25 20:50,2025-10-26 06:50,10:00,,1.0,PR,02:00,1S,2025-10-25 06:00:00,2025-10-25 14:30:00,8.3
10003,2025-10-25,2025-10-25 20:50,2025-10-26 06:50,,,,,,,2025-10-25 20:50,2025-10-26 06:50,10:00,,1.0,PR,02:00,1S,2025-10-25 06:00:00,2025-10-25 14:30:00,8.3
10003,2025-10-26,2025-10-26 06:51,2025-10-26 14:00,,,,,,,2025-10-26 06:51,2025-10-26 14:00,07:09,,1.0,HD,00:00,1S,2025-10-26 06:00:00,2025-10-26 14:30:00,8.3
10003,2025-10-26,2025-10-26 06:51,2025-10-26 14:00,,,,,,,2025-10-26 06:51,2025-10-26 14:00,07:09,,1.0,HD,00:00,1S,2025-10-26 06:00:00,2025-10-26 14:30:00,8.3
10003,2025-10-27,2025-10-27 13:50,2025-10-27 21:00,,,,,,,2025-10-27 13:50,2025-10-27 21:00,07:10,,1.0,HD,00:00,1S,2025-10-27 06:00:00,2025-10-27 14:30:00,8.3
10003,2025-10-27,2025-10-27 13:50,2025-10-27 21:00,,,,,,,2025-10-27 13:50,2025-10-27 21:00,07:10,,1.0,HD,00:00,1S,2025-10-27 06:00:00,2025-10-27 14:30:00,8.3
10003,2025-10-28,2025-10-28 13:50,2025-10-28 21:00,,,,,,,2025-10-28 13:50,2025-10-28 21:00,07:10,,1.0,HD,00:00,1S,2025-10-28 06:00:00,2025-10-28 14:30:00,8.3
10003,2025-10-28,2025-10-28 13:50,2025-10-28 21:00,,,,,,,2025-10-28 13:50,2025-10-28 21:00,07:10,,1.0,HD,00:00,1S,2025-10-28 06:00:00,2025-10-28 14:30:00,8.3
10003,2025-10-29,,,,,,,,,,,,,,AB,,1S,2025-10-29 06:00:00,2025-10-29 14:30:00,8.3
10003,2025-10-29,,,,,,,,,,,,,,AB,,1S,2025-10-29 06:00:00,2025-10-29 14:30:00,8.3
10003,2025-10-30,,,,,,,,,,,,,,AB,,1S,2025-10-30 06:00:00,2025-10-30 14:30:00,8.3
10003,2025-10-30,,,,,,,,,,,,,,AB,,1S,2025-10-30 06:00:00,2025-10-30 14:30:00,8.3
10003,2025-10-31,,,,,,,,,,,,,,AB,,1S,2025-10-31 06:00:00,2025-10-31 14:30:00,8.3
10003,2025-10-31,,,,,,,,,,,,,,AB,,1S,2025-10-31 06:00:00,2025-10-31 14:30:00,8.3
10004,2025-10-01,2025-10-01 09:27,2025-10-01 15:30,,,,,,,2025-10-01 09:27,2025-10-01 15:30,06:03,,1.0,HD,00:00,1S,2025-10-01 06:00:00,2025-10-01 14:30:00,8.3
10004,2025-10-01,2025-10-01 09:27,2025-10-01 15:30,,,,,,,2025-10-01 09:27,2025-10-01 15:30,06:03,,1.0,HD,00:00,1S,2025-10-01 06:00:00,2025-10-01 14:30:00,8.3
10004,2025-10-02,,,,,,,,,,,,,,AB,,1S,2025-10-02 06:00:00,2025-10-02 14:30:00,8.3
10004,2025-10-02,,,,,,,,,,,,,,AB,,1S,2025-10-02 06:00:00,2025-10-02 14:30:00,8.3
10004,2025-10-03,2025-10-03 08:04,2025-10-03 16:18,,,,,,,2025-10-03 08:04,2025-10-03 16:18,08:14,,1.0,PR,00:14,1S,2025-10-03 06:00:00,2025-10-03 14:30:00,8.3
10004,2025-10-03,2025-10-03 08:04,2025-10-03 16:18,,,,,,,2025-10-03 08:04,2025-10-03 16:18,08:14,,1.0,PR,00:14,1S,2025-10-03 06:00:00,2025-10-03 14:30:00,8.3
10004,2025-10-04,2025-10-04 09:33,2025-10-04 17:01,,,,,,,2025-10-04 09:33,2025-10-04 17:01,07:28,,1.0,HD,00:00,1S,2025-10-04 06:00:00,2025-10-04 14:30:00,8.3
10004,2025-10-04,2025-10-04 09:33,2025-10-04 17:01,,,,,,,2025-10-04 09:33,2025-10-04 17:01,07:28,,1.0,HD,00:00,1S,2025-10-04 06:00:00,2025-10-04 14:30:00,8.3
10004,2025-10-05,,,,,,,,,,,,,,AB,,1S,2025-10-05 06:00:00,2025-10-05 14:30:00,8.3
10004,2025-10-05,,,,,,,,,,,,,,AB,,1S,2025-10-05 06:00:00,2025-10-05 14:30:00,8.3
10004,2025-10-06,2025-10-06 08:01,2025-10-06 16:15,,,,,,,2025-10-06 08:01,2025-10-06 16:15,08:14,,1.0,PR,00:14,1S,2025-10-06 06:00:00,2025-10-06 14:30:00,8.3
10004,2025-10-06,2025-10-06 08:01,2025-10-06 16:15,,,,,,,2025-10-06 08:01,2025-10-06 16:15,08:14,,1.0,PR,00:14,1S,2025-10-06 06:00:00,2025-10-06 14:30:00,8.3
10004,2025-10-07,2025-10-07 07:49,2025-10-07 16:13,,,,,,,2025-10-07 07:49,2025-10-07 16:13,08:24,,1.0,PR,00:24,1S,2025-10-07 06:00:00,2025-10-07 14:30:00,8.3
10004,2025-10-07,2025-10-07 07:49,2025-10-07 16:13,,,,,,,2025-10-07 07:49,2025-10-07 16:13,08:24,,1.0,PR,00:24,1S,2025-10-07 06:00:00,2025-10-07 14:30:00,8.3
10004,2025-10-08,2025-10-08 07:59,2025-10-08 16:14,,,,,,,2025-10-08 07:59,2025-10-08 16:14,08:15,,1.0,PR,00:15,1S,2025-10-08 06:00:00,2025-10-08 14:30:00,8.3
10004,2025-10-08,2025-10-08 07:59,2025-10-08 16:14,,,,,,,2025-10-08 07:59,2025-10-08 16:14,08:15,,1.0,PR,00:15,1S,2025-10-08 06:00:00,2025-10-08 14:30:00,8.3
10004,2025-10-09,2025-10-09 07:36,2025-10-09 16:20,,,,,,,2025-10-09 07:36,2025-10-09 16:20,08:44,,1.0,PR,00:44,1S,2025-10-09 06:00:00,2025-10-09 14:30:00,8.3
10004,2025-10-09,2025-10-09 07:36,2025-10-09 16:20,,,,,,,2025-10-09 07:36,2025-10-09 16:20,08:44,,1.0,PR,00:44,1S,2025-10-09 06:00:00,2025-10-09 14:30:00,8.3
10004,2025-10-10,2025-10-10 07:51,2025-10-10 16:08,,,,,,,2025-10-10 07:51,2025-10-10 16:08,08:17,,1.0,PR,00:17,1S,2025-10-10 06:00:00,2025-10-10 14:30:00,8.3
10004,2025-10-10,2025-10-10 07:51,2025-10-10 16:08,,,,,,,2025-10-10 07:51,2025-10-10 16:08,08:17,,1.0,PR,00:17,1S,2025-10-10 06:00:00,2025-10-10 14:30:00,8.3
10004,2025-10-11,2025-10-11 07:52,2025-10-11 16:05,,,,,,,2025-10-11 07:52,2025-10-11 16:05,08:13,,1.0,PR,00:13,1S,2025-10-11 06:00:00,2025-10-11 14:30:00,8.3
10004,2025-10-11,2025-10-11 07:52,2025-10-11 16:05,,,,,,,2025-10-11 07:52,2025-10-11 16:05,08:13,,1.0,PR,00:13,1S,2025-10-11 06:00:00,2025-10-11 14:30:00,8.3
10004,2025-10-12,,,,,,,,,,,,,,AB,,1S,2025-10-12 06:00:00,2025-10-12 14:30:00,8.3
10004,2025-10-12,,,,,,,,,,,,,,AB,,1S,2025-10-12 06:00:00,2025-10-12 14:30:00,8.3
10004,2025-10-13,2025-10-13 08:06,2025-10-13 16:08,,,,,,,2025-10-13 08:06,2025-10-13 16:08,08:02,,1.0,PR,00:02,1S,2025-10-13 06:00:00,2025-10-13 14:30:00,8.3
10004,2025-10-13,2025-10-13 08:06,2025-10-13 16:08,,,,,,,2025-10-13 08:06,2025-10-13 16:08,08:02,,1.0,PR,00:02,1S,2025-10-13 06:00:00,2025-10-13 14:30:00,8.3
10004,2025-10-14,2025-10-14 07:49,2025-10-14 16:10,,,,,,,2025-10-14 07:49,2025-10-14 16:10,08:21,,1.0,PR,00:21,1S,2025-10-14 06:00:00,2025-10-14 14:30:00,8.3
10004,2025-10-14,2025-10-14 07:49,2025-10-14 16:10,,,,,,,2025-10-14 07:49,2025-10-14 16:10,08:21,,1.0,PR,00:21,1S,2025-10-14 06:00:00,2025-10-14 14:30:00,8.3
10004,2025-10-15,2025-10-15 07:43,2025-10-15 16:18,,,,,,,2025-10-15 07:43,2025-10-15 16:18,08:35,,1.0,PR,00:35,1S,2025-10-15 06:00:00,2025-10-15 14:30:00,8.3
10004,2025-10-15,2025-10-15 07:43,2025-10-15 16:18,,,,,,,2025-10-15 07:43,2025-10-15 16:18,08:35,,1.0,PR,00:35,1S,2025-10-15 06:00:00,2025-10-15 14:30:00,8.3
10004,2025-10-16,2025-10-16 07:43,2025-10-16 16:10,,,,,,,2025-10-16 07:43,2025-10-16 16:10,08:27,,1.0,PR,00:27,1S,2025-10-16 06:00:00,2025-10-16 14:30:00,8.3
10004,2025-10-16,2025-10-16 07:43,2025-10-16 16:10,,,,,,,2025-10-16 07:43,2025-10-16 16:10,08:27,,1.0,PR,00:27,1S,2025-10-16 06:00:00,2025-10-16 14:30:00,8.3
10004,2025-10-17,2025-10-17 07:50,2025-10-17 16:14,,,,,,,2025-10-17 07:50,2025-10-17 16:14,08:24,,1.0,PR,00:24,1S,2025-10-17 06:00:00,2025-10-17 14:30:00,8.3
10004,2025-10-17,2025-10-17 07:50,2025-10-17 16:14,,,,,,,2025-10-17 07:50,2025-10-17 16:14,08:24,,1.0,PR,00:24,1S,2025-10-17 06:00:00,2025-10-17 14:30:00,8.3
10004,2025-10-18,2025-10-18 07:44,2025-10-18 16:18,,,,,,,2025-10-18 07:44,2025-10-18 16:18,08:34,,1.0,PR,00:34,1S,2025-10-18 06:00:00,2025-10-18 14:30:00,8.3
10004,2025-10-18,2025-10-18 07:44,2025-10-18 16:18,,,,,,,2025-10-18 07:44,2025-10-18 16:18,08:34,,1.0,PR,00:34,1S,2025-10-18 06:00:00,2025-10-18 14:30:00,8.3
10004,2025-10-19,,,,,,,,,,,,,,AB,,1S,2025-10-19 06:00:00,2025-10-19 14:30:00,8.3
10004,2025-10-19,,,,,,,,,,,,,,AB,,1S,2025-10-19 06:00:00,2025-10-19 14:30:00,8.3
10004,2025-10-20,,,,,,,,,,,,,,AB,,1S,2025-10-20 06:00:00,2025-10-20 14:30:00,8.3
10004,2025-10-20,,,,,,,,,,,,,,AB,,1S,2025-10-20 06:00:00,2025-10-20 14:30:00,8.3
10004,2025-10-21,2025-10-21 08:21,2025-10-21 16:19,,,,,,,2025-10-21 08:21,2025-10-21 16:19,07:58,,1.0,HD,00:00,1S,2025-10-21 06:00:00,2025-10-21 14:30:00,8.3
10004,2025-10-21,2025-10-21 08:21,2025-10-21 16:19,,,,,,,2025-10-21 08:21,2025-10-21 16:19,07:58,,1.0,HD,00:00,1S,2025-10-21 06:00:00,2025-10-21 14:30:00,8.3
10004,2025-10-22,,,,,,,,,,,,,,AB,,1S,2025-10-22 06:00:00,2025-10-22 14:30:00,8.3
10004,2025-10-22,,,,,,,,,,,,,,AB,,1S,2025-10-22 06:00:00,2025-10-22 14:30:00,8.3
10004,2025-10-23,2025-10-23 08:25,2025-10-23 16:33,,,,,,,2025-10-23 08:25,2025-10-23 16:33,08:08,,1.0,PR,00:08,1S,2025-10-23 06:00:00,2025-10-23 14:30:00,8.3
10004,2025-10-23,2025-10-23 08:25,2025-10-23 16:33,,,,,,,2025-10-23 08:25,2025-10-23 16:33,08:08,,1.0,PR,00:08,1S,2025-10-23 06:00:00,2025-10-23 14:30:00,8.3
10004,2025-10-24,2025-10-24 07:43,2025-10-24 16:10,,,,,,,2025-10-24 07:43,2025-10-24 16:10,08:27,,1.0,PR,00:27,1S,2025-10-24 06:00:00,2025-10-24 14:30:00,8.3
10004,2025-10-24,2025-10-24 07:43,2025-10-24 16:10,,,,,,,2025-10-24 07:43,2025-10-24 16:10,08:27,,1.0,PR,00:27,1S,2025-10-24 06:00:00,2025-10-24 14:30:00,8.3
10004,2025-10-25,2025-10-25 08:46,2025-10-25 16:49,,,,,,,2025-10-25 08:46,2025-10-25 16:49,08:03,,1.0,PR,00:03,1S,2025-10-25 06:00:00,2025-10-25 14:30:00,8.3
10004,2025-10-25,2025-10-25 08:46,2025-10-25 16:49,,,,,,,2025-10-25 08:46,2025-10-25 16:49,08:03,,1.0,PR,00:03,1S,2025-10-25 06:00:00,2025-10-25 14:30:00,8.3
10004,2025-10-26,,,,,,,,,,,,,,AB,,1S,2025-10-26 06:00:00,2025-10-26 14:30:00,8.3
10004,2025-10-26,,,,,,,,,,,,,,AB,,1S,2025-10-26 06:00:00,2025-10-26 14:30:00,8.3
10004,2025-10-27,2025-10-27 07:46,2025-10-27 16:19,,,,,,,2025-10-27 07:46,2025-10-27 16:19,08:33,,1.0,PR,00:33,1S,2025-10-27 06:00:00,2025-10-27 14:30:00,8.3
10004,2025-10-27,2025-10-27 07:46,2025-10-27 16:19,,,,,,,2025-10-27 07:46,2025-10-27 16:19,08:33,,1.0,PR,00:33,1S,2025-10-27 06:00:00,2025-10-27 14:30:00,8.3
10004,2025-10-28,2025-10-28 07:54,2025-10-28 16:16,,,,,,,2025-10-28 07:54,2025-10-28 16:16,08:22,,1.0,PR,00:22,1S,2025-10-28 06:00:00,2025-10-28 14:30:00,8.3
10004,2025-10-28,2025-10-28 07:54,2025-10-28 16:16,,,,,,,2025-10-28 07:54,2025-10-28 16:16,08:22,,1.0,PR,00:22,1S,2025-10-28 06:00:00,2025-10-28 14:30:00,8.3
10004,2025-10-29,,,,,,,,,,,,,,AB,,1S,2025-10-29 06:00:00,2025-10-29 14:30:00,8.3
10004,2025-10-29,,,,,,,,,,,,,,AB,,1S,2025-10-29 06:00:00,2025-10-29 14:30:00,8.3
10004,2025-10-30,,,,,,,,,,,,,,AB,,1S,2025-10-30 06:00:00,2025-10-30 14:30:00,8.3
10004,2025-10-30,,,,,,,,,,,,,,AB,,1S,2025-10-30 06:00:00,2025-10-30 14:30:00,8.3
10004,2025-10-31,,,,,,,,,,,,,,AB,,1S,2025-10-31 06:00:00,2025-10-31 14:30:00,8.3
10004,2025-10-31,,,,,,,,,,,,,,AB,,1S,2025-10-31 06:00:00,2025-10-31 14:30:00,8.3
10006,2025-10-01,,,,,,,,,,,,,,AB,,1S,2025-10-01 06:00:00,2025-10-01 14:30:00,8.3
10006,2025-10-01,,,,,,,,,,,,,,AB,,1S,2025-10-01 06:00:00,2025-10-01 14:30:00,8.3
10006,2025-10-02,,,,,,,,,,,,,,AB,,1S,2025-10-02 06:00:00,2025-10-02 14:30:00,8.3
10006,2025-10-02,,,,,,,,,,,,,,AB,,1S,2025-10-02 06:00:00,2025-10-02 14:30:00,8.3
10006,2025-10-03,2025-10-03 07:20,2025-10-03 15:30,,,,,,,2025-10-03 07:20,2025-10-03 15:30,08:10,,1.0,PR,00:10,1S,2025-10-03 06:00:00,2025-10-03 14:30:00,8.3
10006,2025-10-03,2025-10-03 07:20,2025-10-03 15:30,,,,,,,2025-10-03 07:20,2025-10-03 15:30,08:10,,1.0,PR,00:10,1S,2025-10-03 06:00:00,2025-10-03 14:30:00,8.3
10006,2025-10-04,2025-10-04 07:20,2025-10-04 15:30,,,,,,,2025-10-04 07:20,2025-10-04 15:30,08:10,,1.0,PR,00:10,1S,2025-10-04 06:00:00,2025-10-04 14:30:00,8.3
10006,2025-10-04,2025-10-04 07:20,2025-10-04 15:30,,,,,,,2025-10-04 07:20,2025-10-04 15:30,08:10,,1.0,PR,00:10,1S,2025-10-04 06:00:00,2025-10-04 14:30:00,8.3
10006,2025-10-05,,,,,,,,,,,,,,AB,,1S,2025-10-05 06:00:00,2025-10-05 14:30:00,8.3
10006,2025-10-05,,,,,,,,,,,,,,AB,,1S,2025-10-05 06:00:00,2025-10-05 14:30:00,8.3
10006,2025-10-06,2025-10-06 07:37,2025-10-06 15:33,,,,,,,2025-10-06 07:37,2025-10-06 15:33,07:56,,1.0,HD,00:00,1S,2025-10-06 06:00:00,2025-10-06 14:30:00,8.3
10006,2025-10-06,2025-10-06 07:37,2025-10-06 15:33,,,,,,,2025-10-06 07:37,2025-10-06 15:33,07:56,,1.0,HD,00:00,1S,2025-10-06 06:00:00,2025-10-06 14:30:00,8.3
10006,2025-10-07,2025-10-07 07:24,2025-10-07 15:33,,,,,,,2025-10-07 07:24,2025-10-07 15:33,08:09,,1.0,PR,00:09,1S,2025-10-07 06:00:00,2025-10-07 14:30:00,8.3
10006,2025-10-07,2025-10-07 07:24,2025-10-07 15:33,,,,,,,2025-10-07 07:24,2025-10-07 15:33,08:09,,1.0,PR,00:09,1S,2025-10-07 06:00:00,2025-10-07 14:30:00,8.3
10006,2025-10-08,2025-10-08 07:26,2025-10-08 15:32,,,,,,,2025-10-08 07:26,2025-10-08 15:32,08:06,,1.0,PR,00:06,1S,2025-10-08 06:00:00,2025-10-08 14:30:00,8.3
10006,2025-10-08,2025-10-08 07:26,2025-10-08 15:32,,,,,,,2025-10-08 07:26,2025-10-08 15:32,08:06,,1.0,PR,00:06,1S,2025-10-08 06:00:00,2025-10-08 14:30:00,8.3
10006,2025-10-09,2025-10-09 07:14,2025-10-09 15:31,,,,,,,2025-10-09 07:14,2025-10-09 15:31,08:17,,1.0,PR,00:17,1S,2025-10-09 06:00:00,2025-10-09 14:30:00,8.3
10006,2025-10-09,2025-10-09 07:14,2025-10-09 15:31,,,,,,,2025-10-09 07:14,2025-10-09 15:31,08:17,,1.0,PR,00:17,1S,2025-10-09 06:00:00,2025-10-09 14:30:00,8.3
10006,2025-10-10,2025-10-10 07:22,2025-10-10 15:32,,,,,,,2025-10-10 07:22,2025-10-10 15:32,08:10,,1.0,PR,00:10,1S,2025-10-10 06:00:00,2025-10-10 14:30:00,8.3
10006,2025-10-10,2025-10-10 07:22,2025-10-10 15:32,,,,,,,2025-10-10 07:22,2025-10-10 15:32,08:10,,1.0,PR,00:10,1S,2025-10-10 06:00:00,2025-10-10 14:30:00,8.3
10006,2025-10-11,2025-10-11 07:28,2025-10-11 15:30,,,,,,,2025-10-11 07:28,2025-10-11 15:30,08:02,,1.0,PR,00:02,1S,2025-10-11 06:00:00,2025-10-11 14:30:00,8.3
10006,2025-10-11,2025-10-11 07:28,2025-10-11 15:30,,,,,,,2025-10-11 07:28,2025-10-11 15:30,08:02,,1.0,PR,00:02,1S,2025-10-11 06:00:00,2025-10-11 14:30:00,8.3
