TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP
20014,002,2025-08-11,17,36,1,2025-08-11 17:36:00,WED3240401373
20014,002,2025-08-12,9,10,0,2025-08-12 09:10:00,CGCA231161346
20014,002,2025-08-12,17,40,1,2025-08-12 17:40:00,WED3240401373
20014,002,2025-08-13,9,3,0,2025-08-13 09:03:00,CGCA231161346
20014,002,2025-08-13,17,37,1,2025-08-13 17:37:00,WED3240401373
20014,002,2025-08-14,8,59,0,2025-08-14 08:59:00,CGCA231161346
20015,002,2025-08-09,14,16,0,2025-08-09 14:16:00,CGCA231161346
20015,002,2025-08-09,19,50,1,2025-08-09 19:50:00,WED3240401373
20016,002,2025-08-13,13,54,0,2025-08-13 13:54:00,CGCA231161346
20016,002,2025-08-13,20,44,1,2025-08-13 20:44:00,WED3240401373
20017,002,2025-08-09,14,13,0,2025-08-09 14:13:00,CGCA231161346
20017,002,2025-08-09,14,21,1,2025-08-09 14:21:00,WED3240401373
20017,002,2025-08-11,13,41,0,2025-08-11 13:41:00,CGCA231161346
20017,002,2025-08-11,20,56,1,2025-08-11 20:56:00,WED3240401373
20017,002,2025-08-12,6,58,0,2025-08-12 06:58:00,CGCA231161346
20017,002,2025-08-12,14,11,1,2025-08-12 14:11:00,WED3240401373
20017,002,2025-08-13,6,51,0,2025-08-13 06:51:00,CGCA231161346
20017,002,2025-08-13,13,56,1,2025-08-13 13:56:00,WED3240401373
20017,002,2025-08-14,7,6,0,2025-08-14 07:06:00,CGCA231161346
20017,002,2025-08-14,13,55,1,2025-08-14 13:55:00,WED3240401373
20018,002,2025-08-09,7,2,0,2025-08-09 07:02:00,CGCA231161346
20018,002,2025-08-09,14,43,1,2025-08-09 14:43:00,WED3240401373
20018,002,2025-08-10,7,7,0,2025-08-10 07:07:00,CGCA231161346
20018,002,2025-08-10,15,26,1,2025-08-10 15:26:00,WED3240401373
20018,002,2025-08-11,7,9,0,2025-08-11 07:09:00,CGCA231161346
20018,002,2025-08-11,14,4,1,2025-08-11 14:04:00,WED3240401373
20018,002,2025-08-12,7,8,0,2025-08-12 07:08:00,CGCA231161346
20018,002,2025-08-12,14,6,1,2025-08-12 14:06:00,WED3240401373
20018,002,2025-08-13,7,4,0,2025-08-13 07:04:00,CGCA231161346
20018,002,2025-08-13,13,56,1,2025-08-13 13:56:00,WED3240401373
20019,002,2025-08-09,20,57,0,2025-08-09 20:57:00,CGCA231161346
20019,002,2025-08-10,6,34,1,2025-08-10 06:34:00,WED3240401373
20019,002,2025-08-10,15,10,0,2025-08-10 15:10:00,CGCA231161346
20019,002,2025-08-10,21,50,1,2025-08-10 21:50:00,WED3240401373
20019,002,2025-08-11,14,1,0,2025-08-11 14:01:00,CGCA231161346
20019,002,2025-08-11,21,5,1,2025-08-11 21:05:00,WED3240401373
20019,002,2025-08-12,13,59,0,2025-08-12 13:59:00,CGCA231161346
20019,002,2025-08-12,21,4,1,2025-08-12 21:04:00,WED3240401373
20019,002,2025-08-13,14,3,0,2025-08-13 14:03:00,CGCA231161346
20019,002,2025-08-13,20,46,1,2025-08-13 20:46:00,WED3240401373
20019,002,2025-08-14,14,1,0,2025-08-14 14:01:00,CGCA231161346
